Author: Spencer Rodgers, Date 1/8/2021
Missile X, Missile Y, Target X, Target Y,AccelM, Separation, Time 
1296.94,1434.32,1872.69,1788.72,-8.03503,679.528,3.26
1301.93,1437.65,1875.69,1788.72,-8.02181,676.085,3.27
1306.93,1440.97,1878.69,1788.72,-8.00859,672.646,3.28
1311.93,1444.28,1881.69,1788.72,-7.99535,669.212,3.29
1316.94,1447.59,1884.69,1788.72,-7.98212,665.782,3.3
1321.95,1450.89,1887.69,1788.72,-7.96887,662.356,3.31
1326.96,1454.19,1890.69,1788.72,-7.95562,658.935,3.32
1331.98,1457.48,1893.69,1788.72,-7.94236,655.519,3.33
1337,1460.76,1896.69,1788.72,-7.92909,652.108,3.34
1342.03,1464.04,1899.69,1788.72,-7.91582,648.701,3.35
1347.06,1467.3,1902.69,1788.72,-7.90255,645.298,3.36
1352.1,1470.57,1905.69,1788.72,-7.88927,641.9,3.37
1357.14,1473.82,1908.69,1788.72,-7.87598,638.507,3.38
1362.18,1477.07,1911.69,1788.72,-7.86269,635.119,3.39
1367.23,1480.32,1914.69,1788.72,-7.84939,631.736,3.4
1372.28,1483.55,1917.69,1788.72,-7.83609,628.357,3.41
1377.34,1486.78,1920.69,1788.72,-7.82278,624.983,3.42
1382.4,1490.01,1923.69,1788.72,-7.80947,621.614,3.43
1387.46,1493.22,1926.69,1788.72,-7.79616,618.25,3.44
1392.53,1496.43,1929.69,1788.72,-7.78284,614.89,3.45
1397.6,1499.64,1932.69,1788.72,-7.76952,611.536,3.46
1402.68,1502.84,1935.69,1788.72,-7.7562,608.187,3.47
1407.76,1506.03,1938.69,1788.72,-7.74287,604.842,3.48
1412.84,1509.21,1941.69,1788.72,-7.72954,601.503,3.49
1417.93,1512.39,1944.69,1788.72,-7.7162,598.169,3.5
1423.03,1515.56,1947.69,1788.72,-7.70286,594.839,3.51
1428.12,1518.73,1950.69,1788.72,-7.68952,591.515,3.52
1433.22,1521.89,1953.69,1788.72,-7.67618,588.196,3.53
1438.33,1525.04,1956.69,1788.72,-7.66283,584.882,3.54
1443.44,1528.19,1959.69,1788.72,-7.64949,581.574,3.55
1448.55,1531.33,1962.69,1788.72,-7.63614,578.271,3.56
1453.67,1534.46,1965.69,1788.72,-7.62279,574.973,3.57
1458.79,1537.59,1968.69,1788.72,-7.60943,571.68,3.58
1463.91,1540.71,1971.69,1788.72,-7.59608,568.393,3.59
1469.04,1543.83,1974.69,1788.72,-7.58272,565.112,3.6
1474.17,1546.93,1977.69,1788.72,-7.56937,561.835,3.61
1479.31,1550.04,1980.69,1788.72,-7.55601,558.565,3.62
1484.45,1553.13,1983.69,1788.72,-7.54265,555.3,3.63
1489.59,1556.22,1986.69,1788.72,-7.52929,552.04,3.64
1494.74,1559.3,1989.69,1788.72,-7.51593,548.787,3.65
1499.89,1562.38,1992.69,1788.72,-7.50257,545.539,3.66
1505.04,1565.45,1995.69,1788.72,-7.48921,542.296,3.67
1510.2,1568.51,1998.69,1788.72,-7.47585,539.06,3.68
1515.37,1571.57,2001.69,1788.72,-7.46249,535.83,3.69
1520.53,1574.62,2004.69,1788.72,-7.44913,532.605,3.7
1525.7,1577.67,2007.69,1788.72,-7.43577,529.386,3.71
1530.88,1580.71,2010.69,1788.72,-7.42241,526.174,3.72
1536.05,1583.74,2013.69,1788.72,-7.40906,522.967,3.73
1541.23,1586.77,2016.69,1788.72,-7.3957,519.767,3.74
1546.42,1589.79,2019.69,1788.72,-7.38235,516.573,3.75
1551.61,1592.8,2022.69,1788.72,-7.36899,513.385,3.76
1556.8,1595.81,2025.69,1788.72,-7.35564,510.204,3.77
1561.99,1598.81,2028.69,1788.72,-7.34229,507.029,3.78
1567.19,1601.81,2031.69,1788.72,-7.32894,503.861,3.79
1572.39,1604.79,2034.69,1788.72,-7.31559,500.699,3.8
1577.6,1607.78,2037.69,1788.72,-7.30225,497.543,3.81
1582.81,1610.75,2040.69,1788.72,-7.28891,494.395,3.82
1588.02,1613.72,2043.69,1788.72,-7.27557,491.253,3.83
1593.24,1616.69,2046.69,1788.72,-7.26223,488.118,3.84
1598.46,1619.65,2049.69,1788.72,-7.24889,484.99,3.85
1603.68,1622.6,2052.69,1788.72,-7.23556,481.869,3.86
1608.91,1625.54,2055.69,1788.72,-7.22223,478.755,3.87
1614.14,1628.48,2058.69,1788.72,-7.20891,475.648,3.88
1619.38,1631.42,2061.69,1788.72,-7.19558,472.549,3.89
1624.61,1634.34,2064.69,1788.72,-7.18226,469.457,3.9
1629.85,1637.26,2067.69,1788.72,-7.16895,466.372,3.91
1635.1,1640.18,2070.69,1788.72,-7.15564,463.295,3.92
1640.35,1643.09,2073.69,1788.72,-7.14233,460.225,3.93
1645.6,1645.99,2076.69,1788.72,-7.12902,457.163,3.94
1650.85,1648.89,2079.69,1788.72,-7.11572,454.109,3.95
1656.11,1651.78,2082.69,1788.72,-7.10243,451.063,3.96
1661.37,1654.66,2085.69,1788.72,-7.08914,448.025,3.97
1666.64,1657.54,2088.69,1788.72,-7.07585,444.995,3.98
1671.9,1660.41,2091.69,1788.72,-7.06257,441.974,3.99
1677.18,1663.28,2094.69,1788.72,-7.04929,438.96,4
1682.45,1666.14,2097.69,1788.72,-7.03602,435.955,4.01
1687.73,1668.99,2100.69,1788.72,-7.02275,432.959,4.02
1693.01,1671.84,2103.69,1788.72,-7.00949,429.971,4.03
1698.29,1674.68,2106.69,1788.72,-6.99624,426.993,4.04
1703.58,1677.51,2109.69,1788.72,-6.98299,424.023,4.05
1708.87,1680.34,2112.69,1788.72,-6.96974,421.062,4.06
1714.17,1683.17,2115.69,1788.72,-6.9565,418.111,4.07
